Alveoli,Count
C4A7Ch5H12d2_B,3
C4A11Ch9H15d2_A,2
C3A13Ch3H1d2_B,2
C8A7Ch1H1d2_A,2
C6A7Ch11H16d1_B,2
C2A2Ch1H9d1_B,1
C4A7Ch5H13d1_A,3
C4A11Ch9H16d1_B,2
C3A13Ch3H2d1_A,2
C8A7Ch1H1d2_B,2
C3A10Ch9H12d2_A,2
C2A2Ch1H9d2_A,1
C4A7Ch5H13d1_B,3
C4A11Ch9H16d1_A,2
C3A13Ch3H2d1_B,2
C8A7Ch1H2d1_B,2
C6A7Ch10H18d1_A,2
C2A2Ch1H9d2_B,1
C4A7Ch5H13d2_A,3
C4A11Ch9H16d2_B,2
C3A13Ch3H2d2_A,2
C8A7Ch1H2d1_A,2
C6A7Ch11H17d2_A,2
C2A2Ch1H10d1_B,1
C4A7Ch5H13d2_B,3
C4A11Ch9H16d2_A,2
C3A13Ch3H2d2_B,2
C8A7Ch1H2d2_A,2
C6A7Ch10H16d1_B,2
C2A2Ch1H10d1_A,1
C4A7Ch5H14d1_B,3
C4A11Ch9H17d1_B,2
C3A13Ch3H3d1_A,2
C8A7Ch1H2d2_B,2
C6A7Ch11H12d1_B,2
C2A2Ch1H10d2_A,1
C4A7Ch5H14d1_A,3
C4A11Ch9H17d1_A,2
C3A13Ch3H3d1_B,2
C8A7Ch1H3d1_B,2
C3A10Ch9H9d1_B,2
C2A2Ch1H10d2_B,1
C4A7Ch5H14d2_A,3
C4A11Ch9H17d2_A,2
C3A13Ch3H3d2_B,2
C8A7Ch1H3d2_B,2
C7A2Ch2H13d2_A,2
C2A2Ch1H11d1_A,1
C4A7Ch5H14d2_B,3
C4A11Ch9H17d2_B,2
C3A13Ch3H3d2_A,2
C8A7Ch1H4d1_B,2
C6A7Ch11H15d2_A,2
C2A2Ch1H11d1_B,1
C4A7Ch5H15d1_B,3
C4A11Ch9H18d1_B,2
C3A13Ch3H4d1_A,2
C8A7Ch1H4d1_A,2
C6A7Ch11H11d1_A,2
C2A2Ch1H11d2_B,1
C4A7Ch5H15d1_A,3
C4A11Ch9H18d1_A,2
C3A13Ch3H4d1_B,2
C8A7Ch1H4d2_A,2
C6A7Ch11H5d1_B,2
C2A2Ch1H11d2_A,1
C4A7Ch5H15d2_A,3
C4A11Ch9H18d2_B,2
C3A13Ch3H4d2_B,2
C8A7Ch1H4d2_B,2
C6A7Ch11H1d1_B,2
C2A2Ch1H12d1_A,1
C4A7Ch5H15d2_B,3
C4A11Ch9H18d2_A,2
C3A13Ch3H4d2_A,2
C8A7Ch1H5d1_A,2
C7A2Ch1H16d1_B,2
C2A2Ch1H12d1_B,1
C4A7Ch5H16d1_A,3
C3A13Ch3H5d1_A,2
C8A7Ch1H5d1_B,2
C6A7Ch10H17d1_A,2
C2A2Ch1H12d2_B,1
C4A7Ch5H16d1_B,3
C3A13Ch3H5d1_B,2
C8A7Ch1H5d2_B,2
C6A7Ch11H5d2_B,2
C2A2Ch1H12d2_A,1
C4A7Ch5H16d2_A,3
C3A13Ch3H5d2_B,2
C8A7Ch1H5d2_A,2
C6A7Ch11H10d1_A,2
C2A2Ch1H13d1_B,1
C4A7Ch5H16d2_B,3
C3A13Ch3H5d2_A,2
C8A7Ch1H6d1_B,2
C7A2Ch1H16d1_A,2
C2A2Ch1H13d1_A,1
C4A7Ch5H17d1_A,3
C3A13Ch3H6d1_A,2
C8A7Ch1H6d1_A,2
C3A10Ch7H15d1_B,2
C2A2Ch1H13d2_A,1
C4A7Ch5H17d1_B,3
C3A13Ch3H6d1_B,2
C8A7Ch1H6d2_A,2
C7A2Ch2H10d2_A,2
C2A2Ch1H13d2_B,1
C4A7Ch5H17d2_A,3
C3A13Ch3H6d2_A,2
C8A7Ch1H6d2_B,2
C3A10Ch8H9d1_B,2
C2A2Ch1H14d1_A,1
C4A7Ch5H17d2_B,3
C3A13Ch3H6d2_B,2
C8A7Ch1H7d1_A,2
C6A7Ch10H16d1_A,2
C2A2Ch1H14d1_B,1
C4A7Ch5H18d1_A,3
C3A13Ch3H7d1_B,2
C8A7Ch1H7d1_B,2
C6A7Ch10H15d2_A,2
C2A2Ch1H14d2_B,1
C4A7Ch5H18d1_B,3
C3A13Ch3H7d1_A,2
C8A7Ch1H7d2_A,2
C7A2Ch2H16d1_B,2
C2A2Ch1H14d2_A,1
C4A7Ch5H18d2_A,3
C3A13Ch3H7d2_A,2
C8A7Ch1H7d2_B,2
C6A7Ch11H14d1_A,2
C2A2Ch1H15d1_B,1
C4A7Ch5H18d2_B,3
C3A13Ch3H7d2_B,2
C8A7Ch1H8d1_A,2
C7A2Ch2H18d2_A,2
C2A2Ch1H15d1_A,1
C4A7Ch6H18d1_B,1
C3A13Ch3H8d1_A,2
C8A7Ch1H8d1_B,2
C3A10Ch7H16d1_B,2
C2A2Ch1H15d2_A,1
C4A7Ch6H18d2_B,1
C3A13Ch3H8d1_B,2
C8A7Ch1H8d2_A,2
C7A2Ch1H14d2_B,2
C2A2Ch1H15d2_B,1
C4A7Ch7H18d1_A,2
C3A13Ch3H8d2_B,2
C8A7Ch1H8d2_B,2
C7A2Ch2H17d2_A,2
C2A2Ch1H16d1_A,1
C4A7Ch7H18d2_A,2
C3A13Ch3H8d2_A,2
C8A7Ch1H9d1_A,1
C6A7Ch11H2d1_B,2
C2A2Ch1H16d1_B,1
C4A8Ch5H15d1_B,1
C3A13Ch3H9d1_A,2
C8A7Ch1H9d1_B,2
C7A2Ch1H15d2_A,2
C2A2Ch1H16d2_B,1
C4A8Ch5H15d2_B,1
C3A13Ch3H9d1_B,2
C8A7Ch1H9d2_A,1
C3A10Ch7H17d2_A,2
C2A2Ch1H16d2_A,1
C4A12Ch2H5d1_B,1
C3A13Ch3H9d2_A,2
C8A7Ch1H9d2_B,2
C6A7Ch11H8d1_B,2
C2A2Ch1H17d1_B,1
C4A12Ch2H5d2_B,1
C3A13Ch3H9d2_B,2
C8A7Ch1H10d1_B,2
C3A10Ch9H11d1_B,2
C2A2Ch1H17d1_A,1
C4A12Ch3H5d1_B,1
C3A13Ch3H10d1_A,2
C8A7Ch1H10d1_A,2
C3A10Ch8H15d1_A,2
C2A2Ch1H17d2_B,1
C4A12Ch3H5d2_B,1
C3A13Ch3H10d1_B,2
C8A7Ch1H10d2_A,2
C3A10Ch7H17d2_B,2
C2A2Ch1H17d2_A,1
C4A12Ch7H14d1_A,2
C3A13Ch3H10d2_A,2
C8A7Ch1H10d2_B,2
C7A2Ch2H11d2_B,2
C2A2Ch1H18d1_B,1
C4A12Ch7H14d2_A,2
C3A13Ch3H10d2_B,2
C8A7Ch1H11d1_B,2
C6A7Ch11H1d2_B,2
C2A2Ch1H18d1_A,1
C4A13Ch10H7d1_A,1
C3A13Ch3H11d1_A,2
C8A7Ch1H11d1_A,2
C6A7Ch11H2d2_B,2
C2A2Ch1H18d2_A,1
C4A13Ch10H7d2_A,1
C3A13Ch3H11d1_B,2
C8A7Ch1H11d2_A,2
C7A2Ch2H16d2_A,2
C2A2Ch1H18d2_B,1
C4A13Ch11H7d1_A,1
C3A13Ch3H11d2_B,2
C8A7Ch1H11d2_B,2
C6A7Ch10H18d2_B,2
C2A3Ch2H17d1_B,2
C4A13Ch11H7d2_A,1
C3A13Ch3H11d2_A,2
C8A7Ch1H12d1_A,2
C6A7Ch11H15d2_B,2
C2A3Ch2H17d2_B,2
C5A8Ch1H18d1_A,1
C3A13Ch3H12d1_A,2
C8A7Ch1H12d1_B,2
C6A7Ch11H6d2_A,2
C3A3Ch1H1d1_A,2
C5A8Ch1H18d2_A,1
C3A13Ch3H12d1_B,2
C8A7Ch1H12d2_A,2
C6A7Ch11H9d1_B,2
C3A3Ch1H1d1_B,1
C5A8Ch12H10d1_B,2
C3A13Ch3H12d2_B,2
C8A7Ch1H12d2_B,2
C7A2Ch1H12d1_A,2
C3A3Ch1H1d2_B,1
C5A8Ch12H10d2_B,3
C3A13Ch3H12d2_A,2
C8A7Ch1H13d1_A,2
C7A2Ch2H14d1_A,2
C3A3Ch1H1d2_A,2
C5A10Ch3H15d1_A,1
C3A13Ch3H13d1_A,2
C8A7Ch1H13d1_B,2
C7A2Ch1H17d1_B,2
C3A3Ch1H2d1_A,1
C5A10Ch3H15d2_A,1
C3A13Ch3H13d1_B,2
C8A7Ch1H13d2_B,2
C6A7Ch11H18d2_B,2
C3A3Ch1H2d1_B,1
C5A10Ch5H13d1_B,1
C3A13Ch3H13d2_B,2
C8A7Ch1H13d2_A,2
C3A10Ch9H16d2_B,2
C3A3Ch1H2d2_B,1
C5A10Ch5H13d2_B,2
C3A13Ch3H13d2_A,2
C8A7Ch1H14d1_A,2
C3A10Ch7H10d1_A,2
C3A3Ch1H2d2_A,1
C5A11Ch12H13d1_B,2
C3A13Ch3H14d1_A,2
C8A7Ch1H14d1_B,2
C3A10Ch7H18d2_B,2
C3A3Ch1H3d1_B,1
C5A11Ch12H13d2_B,2
C3A13Ch3H14d1_B,2
C8A7Ch1H14d2_A,2
C6A7Ch11H18d2_A,2
C3A3Ch1H3d1_A,1
C5A12Ch9H3d1_B,1
C3A13Ch3H14d2_A,2
C8A7Ch1H14d2_B,2
C7A2Ch2H18d1_A,2
C3A3Ch1H3d2_A,1
C5A12Ch9H3d2_B,1
C3A13Ch3H14d2_B,2
C8A7Ch1H15d1_B,2
C6A7Ch11H7d2_A,2
C3A3Ch1H3d2_B,1
C5A15Ch10H3d1_A,2
C3A13Ch3H15d1_B,2
C8A7Ch1H15d1_A,2
C6A7Ch11H6d1_B,2
C3A3Ch1H4d1_B,1
C5A15Ch10H3d2_A,2
C3A13Ch3H15d1_A,2
C8A7Ch1H15d2_B,2
C6A7Ch10H17d2_B,2
C3A3Ch1H4d1_A,1
C6A2Ch1H1d1_B,1
C3A13Ch3H15d2_B,2
C8A7Ch1H15d2_A,2
C3A10Ch8H18d2_B,2
C3A3Ch1H4d2_B,1
C6A2Ch1H1d1_A,1
C3A13Ch3H15d2_A,2
C8A7Ch1H16d1_A,2
C6A7Ch11H18d1_A,2
C3A3Ch1H4d2_A,1
C6A2Ch1H1d2_A,1
C3A13Ch3H16d1_A,2
C8A7Ch1H16d1_B,2
C3A10Ch7H10d2_A,2
C3A3Ch1H5d1_A,1
C6A2Ch1H1d2_B,1
C3A13Ch3H16d1_B,2
C8A7Ch1H16d2_A,2
C6A7Ch11H3d1_B,2
C3A3Ch1H5d1_B,1
C6A2Ch1H2d1_A,1
C3A13Ch3H16d2_A,2
C8A7Ch1H16d2_B,2
C7A2Ch2H15d2_A,2
C3A3Ch1H5d2_B,1
C6A2Ch1H2d1_B,1
C3A13Ch3H16d2_B,2
C8A7Ch1H17d1_A,2
C7A2Ch1H12d1_B,2
C3A3Ch1H5d2_A,1
C6A2Ch1H2d2_B,1
C3A13Ch3H17d1_A,2
C8A7Ch1H17d1_B,2
C3A10Ch9H13d2_A,2
C3A3Ch1H6d1_A,1
C6A2Ch1H2d2_A,1
C3A13Ch3H17d1_B,2
C8A7Ch1H17d2_A,2
C7A2Ch1H14d2_A,2
C3A3Ch1H6d1_B,1
C6A2Ch1H3d1_B,1
C3A13Ch3H17d2_B,2
C8A7Ch1H17d2_B,2
C3A10Ch8H13d2_B,2
C3A3Ch1H6d2_A,1
C6A2Ch1H3d1_A,1
C3A13Ch3H17d2_A,2
C8A7Ch1H18d1_A,2
C3A10Ch7H10d1_B,2
C3A3Ch1H6d2_B,1
C6A2Ch1H3d2_A,1
C3A13Ch3H18d1_B,2
C8A7Ch1H18d1_B,2
C3A10Ch8H17d2_A,2
C3A3Ch1H7d1_B,1
C6A2Ch1H3d2_B,1
C3A13Ch3H18d1_A,2
C8A7Ch1H18d2_A,2
C3A10Ch9H15d1_A,2
C3A3Ch1H7d1_A,1
C6A2Ch1H4d1_B,1
C3A13Ch3H18d2_B,2
C8A7Ch1H18d2_B,2
C6A7Ch11H9d2_B,2
C3A3Ch1H7d2_A,1
C6A2Ch1H4d1_A,1
C3A13Ch3H18d2_A,2
C3A10Ch8H18d2_A,2
C3A3Ch1H7d2_B,1
C6A2Ch1H4d2_A,1
C4A7Ch4H18d2_B,1
C6A7Ch11H4d2_A,2
C3A3Ch1H8d1_B,1
C6A2Ch1H4d2_B,1
C4A7Ch5H1d1_A,3
C3A10Ch9H16d1_B,2
C3A3Ch1H8d1_A,1
C6A2Ch1H5d1_A,1
C4A7Ch5H1d1_B,3
C3A10Ch9H16d1_A,2
C3A3Ch1H8d2_A,1
C6A2Ch1H5d1_B,1
C4A7Ch5H1d2_B,3
C3A10Ch7H9d1_A,2
C3A3Ch1H8d2_B,1
C6A2Ch1H5d2_A,1
C4A7Ch5H1d2_A,3
C3A10Ch9H12d1_B,2
C3A3Ch1H9d1_A,1
C6A2Ch1H5d2_B,1
C4A7Ch5H2d1_B,3
C3A10Ch7H9d1_B,2
C3A3Ch1H9d1_B,1
C6A2Ch1H6d1_A,1
C4A7Ch5H2d1_A,3
C3A10Ch9H18d1_A,2
C3A3Ch1H9d2_B,1
C6A2Ch1H6d1_B,1
C4A7Ch5H2d2_A,3
C3A10Ch7H14d1_B,2
C3A3Ch1H9d2_A,1
C6A2Ch1H6d2_A,1
C4A7Ch5H2d2_B,3
C3A10Ch7H9d2_B,2
C3A3Ch1H10d1_B,1
C6A2Ch1H6d2_B,1
C4A7Ch5H3d1_B,3
C6A7Ch11H4d1_A,2
C3A3Ch1H10d1_A,1
C6A2Ch1H7d1_B,1
C4A7Ch5H3d1_A,3
C7A2Ch2H10d2_B,2
C3A3Ch1H10d2_B,1
C6A2Ch1H7d1_A,1
C4A7Ch5H3d2_A,3
C7A2Ch2H17d1_B,2
C3A3Ch1H10d2_A,1
C6A2Ch1H7d2_A,1
C4A7Ch5H3d2_B,3
C6A7Ch11H14d1_B,2
C3A3Ch1H11d1_A,1
C6A2Ch1H7d2_B,1
C4A7Ch5H4d1_B,3
C7A2Ch2H12d2_B,2
C3A3Ch1H11d1_B,1
C6A2Ch1H8d1_A,1
C4A7Ch5H4d1_A,3
C3A10Ch8H10d1_B,2
C3A3Ch1H11d2_A,1
C6A2Ch1H8d1_B,1
C4A7Ch5H4d2_A,3
C7A2Ch1H18d2_A,2
C3A3Ch1H11d2_B,1
C6A2Ch1H8d2_A,1
C4A7Ch5H4d2_B,3
C6A7Ch11H17d1_A,2
C3A3Ch1H12d1_A,1
C6A2Ch1H8d2_B,1
C4A7Ch5H5d1_A,3
C7A2Ch1H17d2_B,2
C3A3Ch1H12d1_B,1
C6A2Ch1H9d1_A,1
C4A7Ch5H5d1_B,3
C3A10Ch7H10d2_B,2
C3A3Ch1H12d2_B,1
C6A2Ch1H9d1_B,1
C4A7Ch5H5d2_A,3
C3A10Ch9H17d1_A,2
C3A3Ch1H12d2_A,1
C6A2Ch1H9d2_A,1
C4A7Ch5H5d2_B,3
C7A2Ch2H13d1_A,2
C3A3Ch1H13d1_B,1
C6A2Ch1H9d2_B,1
C4A7Ch5H6d1_A,3
C3A10Ch9H14d2_B,2
C3A3Ch1H13d1_A,1
C6A2Ch1H10d1_B,1
C4A7Ch5H6d1_B,3
C3A10Ch9H15d2_B,2
C3A3Ch1H13d2_B,1
C6A2Ch1H10d1_A,1
C4A7Ch5H6d2_B,3
C6A7Ch10H18d1_B,2
C3A3Ch1H13d2_A,1
C6A2Ch1H10d2_B,1
C4A7Ch5H6d2_A,3
C7A2Ch1H12d2_A,2
C3A3Ch1H14d1_A,1
C6A2Ch1H10d2_A,1
C4A7Ch5H7d1_A,3
C3A10Ch8H10d2_A,2
C3A3Ch1H14d1_B,1
C6A2Ch1H11d1_A,1
C4A7Ch5H7d1_B,3
C6A7Ch11H13d1_A,2
C3A3Ch1H14d2_B,1
C6A2Ch1H11d1_B,1
C4A7Ch5H7d2_A,3
C7A2Ch1H17d2_A,2
C3A3Ch1H14d2_A,1
C6A2Ch1H11d2_A,1
C4A7Ch5H7d2_B,3
C3A10Ch8H12d2_B,2
C3A3Ch1H15d1_B,1
C6A2Ch1H11d2_B,1
C4A7Ch5H8d1_A,3
C7A2Ch1H14d1_B,2
C3A3Ch1H15d1_A,1
C6A2Ch1H12d1_A,1
C4A7Ch5H8d1_B,3
C3A10Ch8H10d2_B,2
C3A3Ch1H15d2_A,1
C6A2Ch1H12d1_B,1
C4A7Ch5H8d2_B,3
C3A10Ch9H10d1_B,2
C3A3Ch1H15d2_B,1
C6A2Ch1H12d2_A,1
C4A7Ch5H8d2_A,3
C6A7Ch11H6d1_A,2
C3A3Ch1H16d1_B,1
C6A2Ch1H12d2_B,1
C4A7Ch5H9d1_B,3
C7A2Ch2H10d1_B,2
C3A3Ch1H16d1_A,1
C6A2Ch1H13d1_A,1
C4A7Ch5H9d1_A,3
C3A10Ch8H18d1_B,2
C3A3Ch1H16d2_B,1
C6A2Ch1H13d1_B,1
C4A7Ch5H9d2_B,3
C6A7Ch11H10d2_A,2
C3A3Ch1H16d2_A,1
C6A2Ch1H13d2_A,1
C4A7Ch5H9d2_A,3
C7A2Ch2H15d1_A,2
C3A3Ch1H17d1_A,1
C6A2Ch1H13d2_B,1
C4A7Ch5H10d1_B,3
C6A7Ch11H13d2_B,2
C3A3Ch1H17d1_B,1
C6A2Ch1H14d1_A,1
C4A7Ch5H10d1_A,3
C3A10Ch9H17d1_B,2
C3A3Ch1H17d2_B,1
C6A2Ch1H14d1_B,1
C4A7Ch5H10d2_A,3
C3A10Ch8H16d2_B,2
C3A3Ch1H17d2_A,1
C6A2Ch1H14d2_B,1
C4A7Ch5H10d2_B,3
C3A10Ch8H14d1_B,2
C3A3Ch1H18d1_B,1
C6A2Ch1H14d2_A,1
C4A7Ch5H11d1_B,3
C3A10Ch7H18d1_B,2
C3A3Ch1H18d1_A,1
C6A2Ch1H15d1_A,1
C4A7Ch5H11d1_A,3
C3A10Ch8H12d1_A,2
C3A3Ch1H18d2_B,1
C6A2Ch1H15d1_B,1
C4A7Ch5H11d2_A,3
C7A2Ch2H14d2_A,2
C3A3Ch1H18d2_A,1
C6A2Ch1H15d2_B,1
C4A7Ch5H11d2_B,3
C3A10Ch8H14d2_A,2
C3A5Ch3H4d1_A,1
C6A2Ch1H15d2_A,1
C4A7Ch5H12d1_B,3
C3A10Ch8H16d1_A,2
C3A5Ch3H4d1_B,1
C6A2Ch1H16d1_A,1
C4A7Ch5H12d1_A,3
C3A10Ch9H12d1_A,2
C3A5Ch3H4d2_B,1
C6A2Ch1H16d1_B,1
C4A7Ch5H12d2_B,3
C3A10Ch7H11d1_A,2
C3A5Ch8H7d1_B,1
C6A2Ch1H16d2_A,1
C4A7Ch5H12d2_A,3
C6A7Ch10H18d2_A,2
C3A5Ch8H7d2_B,1
C6A2Ch1H16d2_B,1
C4A7Ch5H13d1_B,3
C3A10Ch7H16d2_A,2
C3A8Ch4H1d1_A,1
C6A2Ch1H17d1_A,1
C4A7Ch5H13d1_A,3
C6A7Ch11H8d2_B,2
C3A8Ch4H1d1_B,1
C6A2Ch1H17d1_B,1
C4A7Ch5H13d2_A,3
C3A8Ch4H1d2_A,1
C6A2Ch1H17d2_A,1
C4A7Ch5H13d2_B,3
C3A10Ch9H17d2_A,2
C3A8Ch4H1d2_B,1
C6A2Ch1H17d2_B,1
C4A7Ch5H14d1_B,3
C3A10Ch9H13d2_B,2
C3A8Ch4H2d1_A,1
C6A2Ch1H18d1_A,1
C4A7Ch5H14d1_A,3
C3A10Ch9H13d1_A,2
C3A8Ch4H2d1_B,1
C6A2Ch1H18d1_B,1
C4A7Ch5H14d2_A,3
C6A7Ch11H5d1_A,2
C3A8Ch4H2d2_A,1
C6A2Ch1H18d2_A,1
C4A7Ch5H14d2_B,3
C7A2Ch2H12d1_A,2
C3A8Ch4H2d2_B,1
C6A2Ch1H18d2_B,1
C4A7Ch5H15d1_B,3
C7A2Ch2H15d1_B,2
C3A8Ch4H3d1_A,1
C6A3Ch12H17d1_B,1
C4A7Ch5H15d1_A,3
C3A10Ch8H17d1_A,2
C3A8Ch4H3d1_B,1
C6A3Ch12H17d2_B,1
C4A7Ch5H15d2_B,3
C3A10Ch7H14d2_A,2
C3A8Ch4H3d2_B,1
C6A3Ch12H18d1_B,1
C4A7Ch5H15d2_A,3
C3A10Ch7H17d1_A,2
C3A8Ch4H3d2_A,1
C6A3Ch12H18d2_B,1
C4A7Ch5H16d1_A,3
C6A7Ch11H12d2_B,2
C3A8Ch4H4d1_A,1
C6A6Ch6H14d1_B,3
C4A7Ch5H16d1_B,3
C3A10Ch8H13d2_A,2
C3A8Ch4H4d1_B,1
C6A6Ch6H14d2_B,3
C4A7Ch5H16d2_B,3
C6A7Ch11H3d2_B,2
C3A8Ch4H4d2_B,1
C6A8Ch5H1d1_B,2
C4A7Ch5H16d2_A,3
C6A7Ch11H10d1_B,2
C3A8Ch4H4d2_A,1
C6A8Ch5H1d2_B,2
C4A7Ch5H17d1_A,3
C6A7Ch11H14d2_A,2
C3A8Ch4H5d1_B,1
C6A8Ch5H2d1_B,2
C4A7Ch5H17d1_B,3
C3A10Ch7H16d1_A,2
C3A8Ch4H5d1_A,1
C6A8Ch5H2d2_B,2
C4A7Ch5H17d2_A,3
C6A7Ch11H18d1_B,2
C3A8Ch4H5d2_A,1
C6A8Ch5H3d1_B,2
C4A7Ch5H17d2_B,3
C3A10Ch8H11d1_A,2
C3A8Ch4H5d2_B,1
C6A8Ch5H3d2_B,2
C4A7Ch5H18d1_A,3
C3A8Ch4H6d1_B,1
C6A8Ch5H4d1_B,2
C4A7Ch5H18d1_B,3
C3A8Ch4H6d1_A,1
C6A8Ch5H4d2_B,2
C4A7Ch5H18d2_B,3
C3A8Ch4H6d2_A,1
C6A8Ch5H5d1_B,2
C4A7Ch5H18d2_A,3
C3A8Ch4H6d2_B,1
C6A8Ch5H5d2_B,2
C3A8Ch4H7d1_A,1
C6A8Ch5H6d1_B,2
C3A8Ch4H7d1_B,1
C6A8Ch5H6d2_B,2
C3A8Ch4H7d2_A,1
C6A8Ch5H7d1_A,2
C3A8Ch4H7d2_B,1
C6A8Ch5H7d1_B,2
C3A8Ch4H8d1_A,1
C6A8Ch5H7d2_A,2
C3A8Ch4H8d1_B,1
C6A8Ch5H7d2_B,2
C3A8Ch4H8d2_B,1
C6A8Ch5H8d1_B,2
C3A8Ch4H8d2_A,1
C6A8Ch5H8d1_A,2
C3A8Ch4H9d1_A,1
C6A8Ch5H8d2_A,2
C3A8Ch4H9d1_B,1
C6A8Ch5H8d2_B,2
C3A8Ch4H9d2_B,1
C6A8Ch5H9d1_A,2
C3A8Ch4H9d2_A,1
C6A8Ch5H9d1_B,2
C3A8Ch4H10d1_B,2
C6A8Ch5H9d2_A,2
C3A8Ch4H10d1_A,1
C6A8Ch5H9d2_B,2
C3A8Ch4H10d2_B,2
C6A8Ch5H10d1_A,2
C3A8Ch4H10d2_A,1
C6A8Ch5H10d1_B,2
C3A8Ch4H11d1_A,1
C6A8Ch5H10d2_A,2
C3A8Ch4H11d1_B,1
C6A8Ch5H10d2_B,2
C3A8Ch4H11d2_B,1
C6A8Ch5H11d1_A,2
C3A8Ch4H11d2_A,1
C6A8Ch5H11d1_B,2
C3A8Ch4H12d1_B,1
C6A8Ch5H11d2_A,2
C3A8Ch4H12d1_A,1
C6A8Ch5H11d2_B,2
C3A8Ch4H12d2_B,1
C6A8Ch5H12d1_B,2
C3A8Ch4H12d2_A,1
C6A8Ch5H12d1_A,2
C3A8Ch4H13d1_B,1
C6A8Ch5H12d2_B,2
C3A8Ch4H13d1_A,1
C6A8Ch5H12d2_A,2
C3A8Ch4H13d2_A,1
C6A8Ch5H13d1_B,2
C3A8Ch4H13d2_B,1
C6A8Ch5H13d1_A,2
C3A8Ch4H14d1_B,1
C6A8Ch5H13d2_A,2
C3A8Ch4H14d1_A,1
C6A8Ch5H13d2_B,2
C3A8Ch4H14d2_A,1
C6A8Ch5H14d1_A,2
C3A8Ch4H14d2_B,1
C6A8Ch5H14d1_B,2
C3A8Ch4H15d1_A,1
C6A8Ch5H14d2_B,2
C3A8Ch4H15d1_B,1
C6A8Ch5H14d2_A,2
C3A8Ch4H15d2_B,1
C6A8Ch5H15d1_A,2
C3A8Ch4H15d2_A,1
C6A8Ch5H15d1_B,2
C3A8Ch4H16d1_A,1
C6A8Ch5H15d2_A,2
C3A8Ch4H16d1_B,1
C6A8Ch5H15d2_B,2
C3A8Ch4H16d2_A,1
C6A8Ch5H16d1_B,2
C3A8Ch4H16d2_B,1
C6A8Ch5H16d1_A,2
C3A8Ch4H17d1_B,1
C6A8Ch5H16d2_B,2
C3A8Ch4H17d1_A,1
C6A8Ch5H16d2_A,2
C3A8Ch4H17d2_B,1
C6A8Ch5H17d1_A,2
C3A8Ch4H17d2_A,1
C6A8Ch5H17d1_B,2
C3A8Ch4H18d1_B,1
C6A8Ch5H17d2_A,2
C3A8Ch4H18d1_A,1
C6A8Ch5H17d2_B,2
C3A8Ch4H18d2_A,1
C6A8Ch5H18d1_A,2
C3A8Ch4H18d2_B,1
C6A8Ch5H18d1_B,2
C3A8Ch9H13d1_B,1
C6A8Ch5H18d2_A,2
C3A8Ch9H13d1_A,1
C6A8Ch5H18d2_B,2
C3A8Ch9H13d2_A,1
C6A8Ch6H1d1_A,4
C3A8Ch9H14d2_A,3
C6A8Ch6H1d1_B,2
C4A1Ch11H18d1_A,1
C6A8Ch6H1d2_A,4
C4A1Ch11H18d2_A,1
C6A8Ch6H1d2_B,2
C4A2Ch2H18d1_A,3
C6A8Ch6H2d1_A,2
C4A2Ch2H18d2_A,3
C6A8Ch6H2d1_B,2
C4A2Ch3H9d1_B,1
C6A8Ch6H2d2_A,2
C4A2Ch3H9d2_B,1
C6A8Ch6H2d2_B,2
C4A5Ch1H5d1_B,1
C6A8Ch6H3d1_A,2
C4A5Ch1H5d2_B,1
C6A8Ch6H3d1_B,2
C4A6Ch1H1d1_B,1
C6A8Ch6H3d2_A,2
C4A6Ch1H1d1_A,1
C6A8Ch6H3d2_B,2
C4A6Ch1H1d2_B,1
C6A8Ch6H4d1_A,2
C4A6Ch1H1d2_A,1
C6A8Ch6H4d1_B,2
